"","County","Date","confirmed_cases_per_day","year","month","week"
"538","Callahan",2020-03-08,0,"2020","3","10"
"539","Cameron",2020-03-08,0,"2020","3","10"
"540","Camp",2020-03-08,0,"2020","3","10"
"541","Carson",2020-03-08,0,"2020","3","10"
"542","Cass",2020-03-08,0,"2020","3","10"
"543","Castro",2020-03-08,0,"2020","3","10"
"544","Chambers",2020-03-08,0,"2020","3","10"
"545","Cherokee",2020-03-08,0,"2020","3","10"
"546","Childress",2020-03-08,0,"2020","3","10"
"547","Clay",2020-03-08,0,"2020","3","10"
"548","Cochran",2020-03-08,0,"2020","3","10"
"549","Coke",2020-03-08,0,"2020","3","10"
"550","Coleman",2020-03-08,0,"2020","3","10"
"551","Collin",2020-03-08,0,"2020","3","10"
"552","Collingsworth",2020-03-08,0,"2020","3","10"
"553","Colorado",2020-03-08,0,"2020","3","10"
"554","Comal",2020-03-08,0,"2020","3","10"
"555","Comanche",2020-03-08,0,"2020","3","10"
"556","Concho",2020-03-08,0,"2020","3","10"
"557","Cooke",2020-03-08,0,"2020","3","10"
"558","Coryell",2020-03-08,0,"2020","3","10"
"559","Cottle",2020-03-08,0,"2020","3","10"
"560","Crane",2020-03-08,0,"2020","3","10"
"561","Crockett",2020-03-08,0,"2020","3","10"
"562","Crosby",2020-03-08,0,"2020","3","10"
"563","Culberson",2020-03-08,0,"2020","3","10"
"564","Dallam",2020-03-08,0,"2020","3","10"
"565","Dallas",2020-03-08,0,"2020","3","10"
"566","Dawson",2020-03-08,0,"2020","3","10"
"567","Deaf Smith",2020-03-08,0,"2020","3","10"
"568","Delta",2020-03-08,0,"2020","3","10"
"569","Denton",2020-03-08,0,"2020","3","10"
"570","DeWitt",2020-03-08,0,"2020","3","10"
"571","Dickens",2020-03-08,0,"2020","3","10"
"572","Dimmit",2020-03-08,0,"2020","3","10"
"573","Donley",2020-03-08,0,"2020","3","10"
"574","Duval",2020-03-08,0,"2020","3","10"
"575","Eastland",2020-03-08,0,"2020","3","10"
"576","Ector",2020-03-08,0,"2020","3","10"
"577","Edwards",2020-03-08,0,"2020","3","10"
"578","El Paso",2020-03-08,0,"2020","3","10"
"579","Ellis",2020-03-08,0,"2020","3","10"
"580","Erath",2020-03-08,0,"2020","3","10"
"581","Falls",2020-03-08,0,"2020","3","10"
"582","Fannin",2020-03-08,0,"2020","3","10"
"583","Fayette",2020-03-08,0,"2020","3","10"
"584","Fisher",2020-03-08,0,"2020","3","10"
"585","Floyd",2020-03-08,0,"2020","3","10"
"586","Foard",2020-03-08,0,"2020","3","10"
"587","Fort Bend",2020-03-08,0,"2020","3","10"
"588","Franklin",2020-03-08,0,"2020","3","10"
"589","Freestone",2020-03-08,0,"2020","3","10"
"590","Frio",2020-03-08,0,"2020","3","10"
"591","Gaines",2020-03-08,0,"2020","3","10"
"592","Galveston",2020-03-08,0,"2020","3","10"
"593","Garza",2020-03-08,0,"2020","3","10"
"594","Gillespie",2020-03-08,0,"2020","3","10"
"595","Glasscock",2020-03-08,0,"2020","3","10"
"596","Goliad",2020-03-08,0,"2020","3","10"
"597","Gonzales",2020-03-08,0,"2020","3","10"
"598","Gray",2020-03-08,0,"2020","3","10"
"599","Grayson",2020-03-08,0,"2020","3","10"
"600","Gregg",2020-03-08,0,"2020","3","10"
"601","Grimes",2020-03-08,0,"2020","3","10"
"602","Guadalupe",2020-03-08,0,"2020","3","10"
"603","Hale",2020-03-08,0,"2020","3","10"
"604","Hall",2020-03-08,0,"2020","3","10"
"605","Hamilton",2020-03-08,0,"2020","3","10"
"606","Hansford",2020-03-08,0,"2020","3","10"
"607","Hardeman",2020-03-08,0,"2020","3","10"
"608","Hardin",2020-03-08,0,"2020","3","10"
"609","Harris",2020-03-08,0,"2020","3","10"
"610","Harrison",2020-03-08,0,"2020","3","10"
"611","Hartley",2020-03-08,0,"2020","3","10"
"612","Haskell",2020-03-08,0,"2020","3","10"
"613","Hays",2020-03-08,0,"2020","3","10"
"614","Hemphill",2020-03-08,0,"2020","3","10"
"615","Henderson",2020-03-08,0,"2020","3","10"
"616","Hidalgo",2020-03-08,0,"2020","3","10"
"617","Hill",2020-03-08,0,"2020","3","10"
"618","Hockley",2020-03-08,0,"2020","3","10"
"619","Hood",2020-03-08,0,"2020","3","10"
"620","Hopkins",2020-03-08,0,"2020","3","10"
"621","Houston",2020-03-08,0,"2020","3","10"
"622","Howard",2020-03-08,0,"2020","3","10"
"623","Hudspeth",2020-03-08,0,"2020","3","10"
"624","Hunt",2020-03-08,0,"2020","3","10"
"625","Hutchinson",2020-03-08,0,"2020","3","10"
"626","Irion",2020-03-08,0,"2020","3","10"
"627","Jack",2020-03-08,0,"2020","3","10"
"628","Jackson",2020-03-08,0,"2020","3","10"
"629","Jasper",2020-03-08,0,"2020","3","10"
"630","Jeff Davis",2020-03-08,0,"2020","3","10"
"631","Jefferson",2020-03-08,0,"2020","3","10"
"632","Jim Hogg",2020-03-08,0,"2020","3","10"
"633","Jim Wells",2020-03-08,0,"2020","3","10"
"634","Johnson",2020-03-08,0,"2020","3","10"
"635","Jones",2020-03-08,0,"2020","3","10"
"636","Karnes",2020-03-08,0,"2020","3","10"
"637","Kaufman",2020-03-08,0,"2020","3","10"
"638","Kendall",2020-03-08,0,"2020","3","10"
"639","Kenedy",2020-03-08,0,"2020","3","10"
"640","Kent",2020-03-08,0,"2020","3","10"
"641","Kerr",2020-03-08,0,"2020","3","10"
"642","Kimble",2020-03-08,0,"2020","3","10"
"643","King",2020-03-08,0,"2020","3","10"
"644","Kinney",2020-03-08,0,"2020","3","10"
"645","Kleberg",2020-03-08,0,"2020","3","10"
"646","Knox",2020-03-08,0,"2020","3","10"
"647","La Salle",2020-03-08,0,"2020","3","10"
"648","Lamar",2020-03-08,0,"2020","3","10"
"649","Lamb",2020-03-08,0,"2020","3","10"
"650","Lampasas",2020-03-08,0,"2020","3","10"
"651","Lavaca",2020-03-08,0,"2020","3","10"
"652","Lee",2020-03-08,0,"2020","3","10"
"653","Leon",2020-03-08,0,"2020","3","10"
"654","Liberty",2020-03-08,0,"2020","3","10"
"655","Limestone",2020-03-08,0,"2020","3","10"
"656","Lipscomb",2020-03-08,0,"2020","3","10"
"657","Live Oak",2020-03-08,0,"2020","3","10"
"658","Llano",2020-03-08,0,"2020","3","10"
"659","Loving",2020-03-08,0,"2020","3","10"
"660","Lubbock",2020-03-08,0,"2020","3","10"
"661","Lynn",2020-03-08,0,"2020","3","10"
"662","Madison",2020-03-08,0,"2020","3","10"
"663","Marion",2020-03-08,0,"2020","3","10"
"664","Martin",2020-03-08,0,"2020","3","10"
"665","Mason",2020-03-08,0,"2020","3","10"
"666","Matagorda",2020-03-08,0,"2020","3","10"
"667","Maverick",2020-03-08,0,"2020","3","10"
"668","McCulloch",2020-03-08,0,"2020","3","10"
"669","McLennan",2020-03-08,0,"2020","3","10"
"670","McMullen",2020-03-08,0,"2020","3","10"
"671","Medina",2020-03-08,0,"2020","3","10"
"672","Menard",2020-03-08,0,"2020","3","10"
"673","Midland",2020-03-08,0,"2020","3","10"
"674","Milam",2020-03-08,0,"2020","3","10"
"675","Mills",2020-03-08,0,"2020","3","10"
"676","Mitchell",2020-03-08,0,"2020","3","10"
"677","Montague",2020-03-08,0,"2020","3","10"
"678","Montgomery",2020-03-08,1,"2020","3","10"
"679","Moore",2020-03-08,0,"2020","3","10"
"680","Morris",2020-03-08,0,"2020","3","10"
"681","Motley",2020-03-08,0,"2020","3","10"
"682","Nacogdoches",2020-03-08,0,"2020","3","10"
"683","Navarro",2020-03-08,0,"2020","3","10"
"684","Newton",2020-03-08,0,"2020","3","10"
"685","Nolan",2020-03-08,0,"2020","3","10"
"686","Nueces",2020-03-08,0,"2020","3","10"
"687","Ochiltree",2020-03-08,0,"2020","3","10"
"688","Oldham",2020-03-08,0,"2020","3","10"
"689","Orange",2020-03-08,0,"2020","3","10"
"690","Palo Pinto",2020-03-08,0,"2020","3","10"
"691","Panola",2020-03-08,0,"2020","3","10"
"692","Parker",2020-03-08,0,"2020","3","10"
"693","Parmer",2020-03-08,0,"2020","3","10"
"694","Pecos",2020-03-08,0,"2020","3","10"
"695","Polk",2020-03-08,0,"2020","3","10"
"696","Potter",2020-03-08,0,"2020","3","10"
"697","Presidio",2020-03-08,0,"2020","3","10"
"698","Rains",2020-03-08,0,"2020","3","10"
"699","Randall",2020-03-08,0,"2020","3","10"
"700","Reagan",2020-03-08,0,"2020","3","10"
"701","Real",2020-03-08,0,"2020","3","10"
"702","Red River",2020-03-08,0,"2020","3","10"
"703","Reeves",2020-03-08,0,"2020","3","10"
"704","Refugio",2020-03-08,0,"2020","3","10"
"705","Roberts",2020-03-08,0,"2020","3","10"
"706","Robertson",2020-03-08,0,"2020","3","10"
"707","Rockwall",2020-03-08,0,"2020","3","10"
"708","Runnels",2020-03-08,0,"2020","3","10"
"709","Rusk",2020-03-08,0,"2020","3","10"
"710","Sabine",2020-03-08,0,"2020","3","10"
"711","San Augustine",2020-03-08,0,"2020","3","10"
"712","San Jacinto",2020-03-08,0,"2020","3","10"
"713","San Patricio",2020-03-08,0,"2020","3","10"
"714","San Saba",2020-03-08,0,"2020","3","10"
"715","Schleicher",2020-03-08,0,"2020","3","10"
"716","Scurry",2020-03-08,0,"2020","3","10"
"717","Shackelford",2020-03-08,0,"2020","3","10"
"718","Shelby",2020-03-08,0,"2020","3","10"
"719","Sherman",2020-03-08,0,"2020","3","10"
"720","Smith",2020-03-08,0,"2020","3","10"
"721","Somervell",2020-03-08,0,"2020","3","10"
"722","Starr",2020-03-08,0,"2020","3","10"
"723","Stephens",2020-03-08,0,"2020","3","10"
"724","Sterling",2020-03-08,0,"2020","3","10"
"725","Stonewall",2020-03-08,0,"2020","3","10"
"726","Sutton",2020-03-08,0,"2020","3","10"
"727","Swisher",2020-03-08,0,"2020","3","10"
"728","Tarrant",2020-03-08,0,"2020","3","10"
"729","Taylor",2020-03-08,0,"2020","3","10"
"730","Terrell",2020-03-08,0,"2020","3","10"
"731","Terry",2020-03-08,0,"2020","3","10"
"732","Throckmorton",2020-03-08,0,"2020","3","10"
"733","Titus",2020-03-08,0,"2020","3","10"
"734","Tom Green",2020-03-08,0,"2020","3","10"
"735","Travis",2020-03-08,0,"2020","3","10"
"736","Trinity",2020-03-08,0,"2020","3","10"
"737","Tyler",2020-03-08,0,"2020","3","10"
"738","Upshur",2020-03-08,0,"2020","3","10"
"739","Upton",2020-03-08,0,"2020","3","10"
"740","Uvalde",2020-03-08,0,"2020","3","10"
"741","Val Verde",2020-03-08,0,"2020","3","10"
"742","Van Zandt",2020-03-08,0,"2020","3","10"
"743","Victoria",2020-03-08,0,"2020","3","10"
"744","Walker",2020-03-08,0,"2020","3","10"
"745","Waller",2020-03-08,0,"2020","3","10"
"746","Ward",2020-03-08,0,"2020","3","10"
"747","Washington",2020-03-08,0,"2020","3","10"
"748","Webb",2020-03-08,0,"2020","3","10"
"749","Wharton",2020-03-08,0,"2020","3","10"
"750","Wheeler",2020-03-08,0,"2020","3","10"
"751","Wichita",2020-03-08,0,"2020","3","10"
"752","Wilbarger",2020-03-08,0,"2020","3","10"
"753","Willacy",2020-03-08,0,"2020","3","10"
"754","Williamson",2020-03-08,0,"2020","3","10"
"755","Wilson",2020-03-08,0,"2020","3","10"
"756","Winkler",2020-03-08,0,"2020","3","10"
"757","Wise",2020-03-08,0,"2020","3","10"
"758","Wood",2020-03-08,0,"2020","3","10"
"759","Yoakum",2020-03-08,0,"2020","3","10"
"760","Young",2020-03-08,0,"2020","3","10"
"761","Zapata",2020-03-08,0,"2020","3","10"
"762","Zavala",2020-03-08,0,"2020","3","10"
"763","Anderson",2020-03-09,0,"2020","3","10"
"764","Andrews",2020-03-09,0,"2020","3","10"
"765","Angelina",2020-03-09,0,"2020","3","10"
"766","Aransas",2020-03-09,0,"2020","3","10"
"767","Archer",2020-03-09,0,"2020","3","10"
"768","Armstrong",2020-03-09,0,"2020","3","10"
"769","Atascosa",2020-03-09,0,"2020","3","10"
"770","Austin",2020-03-09,0,"2020","3","10"
"771","Bailey",2020-03-09,0,"2020","3","10"
"772","Bandera",2020-03-09,0,"2020","3","10"
"773","Bastrop",2020-03-09,0,"2020","3","10"
"774","Baylor",2020-03-09,0,"2020","3","10"
"775","Bee",2020-03-09,0,"2020","3","10"
"776","Bell",2020-03-09,0,"2020","3","10"
"777","Bexar",2020-03-09,0,"2020","3","10"
"778","Blanco",2020-03-09,0,"2020","3","10"
"779","Borden",2020-03-09,0,"2020","3","10"
"780","Bosque",2020-03-09,0,"2020","3","10"
"781","Bowie",2020-03-09,0,"2020","3","10"
"782","Brazoria",2020-03-09,0,"2020","3","10"
"783","Brazos",2020-03-09,0,"2020","3","10"
"784","Brewster",2020-03-09,0,"2020","3","10"
"785","Briscoe",2020-03-09,0,"2020","3","10"
"786","Brooks",2020-03-09,0,"2020","3","10"
"787","Brown",2020-03-09,0,"2020","3","10"
"788","Burleson",2020-03-09,0,"2020","3","10"
"789","Burnet",2020-03-09,0,"2020","3","10"
"790","Caldwell",2020-03-09,0,"2020","3","10"
"791","Calhoun",2020-03-09,0,"2020","3","10"
"792","Callahan",2020-03-09,0,"2020","3","10"
"793","Cameron",2020-03-09,0,"2020","3","10"
"794","Camp",2020-03-09,0,"2020","3","10"
"795","Carson",2020-03-09,0,"2020","3","10"
"796","Cass",2020-03-09,0,"2020","3","10"
"797","Castro",2020-03-09,0,"2020","3","10"
"798","Chambers",2020-03-09,0,"2020","3","10"
"799","Cherokee",2020-03-09,0,"2020","3","10"
"800","Childress",2020-03-09,0,"2020","3","10"
"801","Clay",2020-03-09,0,"2020","3","10"
"802","Cochran",2020-03-09,0,"2020","3","10"
"803","Coke",2020-03-09,0,"2020","3","10"
"804","Coleman",2020-03-09,0,"2020","3","10"
"805","Collin",2020-03-09,3,"2020","3","10"
"806","Collingsworth",2020-03-09,0,"2020","3","10"
"807","Colorado",2020-03-09,0,"2020","3","10"
"808","Comal",2020-03-09,0,"2020","3","10"
"809","Comanche",2020-03-09,0,"2020","3","10"
"810","Concho",2020-03-09,0,"2020","3","10"
"811","Cooke",2020-03-09,0,"2020","3","10"
"812","Coryell",2020-03-09,0,"2020","3","10"
"813","Cottle",2020-03-09,0,"2020","3","10"
"814","Crane",2020-03-09,0,"2020","3","10"
"815","Crockett",2020-03-09,0,"2020","3","10"
"816","Crosby",2020-03-09,0,"2020","3","10"
"817","Culberson",2020-03-09,0,"2020","3","10"
"818","Dallam",2020-03-09,0,"2020","3","10"
"819","Dallas",2020-03-09,0,"2020","3","10"
"820","Dawson",2020-03-09,0,"2020","3","10"
"821","Deaf Smith",2020-03-09,0,"2020","3","10"
"822","Delta",2020-03-09,0,"2020","3","10"
"823","Denton",2020-03-09,0,"2020","3","10"
"824","DeWitt",2020-03-09,0,"2020","3","10"
"825","Dickens",2020-03-09,0,"2020","3","10"
"826","Dimmit",2020-03-09,0,"2020","3","10"
"827","Donley",2020-03-09,0,"2020","3","10"
"828","Duval",2020-03-09,0,"2020","3","10"
"829","Eastland",2020-03-09,0,"2020","3","10"
"830","Ector",2020-03-09,0,"2020","3","10"
"831","Edwards",2020-03-09,0,"2020","3","10"
"832","El Paso",2020-03-09,0,"2020","3","10"
"833","Ellis",2020-03-09,0,"2020","3","10"
"834","Erath",2020-03-09,0,"2020","3","10"
"835","Falls",2020-03-09,0,"2020","3","10"
"836","Fannin",2020-03-09,0,"2020","3","10"
"837","Fayette",2020-03-09,0,"2020","3","10"
"838","Fisher",2020-03-09,0,"2020","3","10"
"839","Floyd",2020-03-09,0,"2020","3","10"
"840","Foard",2020-03-09,0,"2020","3","10"
"841","Fort Bend",2020-03-09,0,"2020","3","10"
"842","Franklin",2020-03-09,0,"2020","3","10"
"843","Freestone",2020-03-09,0,"2020","3","10"
"844","Frio",2020-03-09,0,"2020","3","10"
"845","Gaines",2020-03-09,0,"2020","3","10"
"846","Galveston",2020-03-09,0,"2020","3","10"
"847","Garza",2020-03-09,0,"2020","3","10"
"848","Gillespie",2020-03-09,0,"2020","3","10"
"849","Glasscock",2020-03-09,0,"2020","3","10"
"850","Goliad",2020-03-09,0,"2020","3","10"
"851","Gonzales",2020-03-09,0,"2020","3","10"
"852","Gray",2020-03-09,0,"2020","3","10"
"853","Grayson",2020-03-09,0,"2020","3","10"
"854","Gregg",2020-03-09,0,"2020","3","10"
"855","Grimes",2020-03-09,0,"2020","3","10"
"856","Guadalupe",2020-03-09,0,"2020","3","10"
"857","Hale",2020-03-09,0,"2020","3","10"
"858","Hall",2020-03-09,0,"2020","3","10"
"859","Hamilton",2020-03-09,0,"2020","3","10"
"860","Hansford",2020-03-09,0,"2020","3","10"
"861","Hardeman",2020-03-09,0,"2020","3","10"
"862","Hardin",2020-03-09,0,"2020","3","10"
"863","Harris",2020-03-09,1,"2020","3","10"
"864","Harrison",2020-03-09,0,"2020","3","10"
"865","Hartley",2020-03-09,0,"2020","3","10"
"866","Haskell",2020-03-09,0,"2020","3","10"
"867","Hays",2020-03-09,0,"2020","3","10"
"868","Hemphill",2020-03-09,0,"2020","3","10"
"869","Henderson",2020-03-09,0,"2020","3","10"
"870","Hidalgo",2020-03-09,0,"2020","3","10"
"871","Hill",2020-03-09,0,"2020","3","10"
"872","Hockley",2020-03-09,0,"2020","3","10"
"873","Hood",2020-03-09,0,"2020","3","10"
"874","Hopkins",2020-03-09,0,"2020","3","10"
"875","Houston",2020-03-09,0,"2020","3","10"
"876","Howard",2020-03-09,0,"2020","3","10"
"877","Hudspeth",2020-03-09,0,"2020","3","10"
"878","Hunt",2020-03-09,0,"2020","3","10"
"879","Hutchinson",2020-03-09,0,"2020","3","10"
"880","Irion",2020-03-09,0,"2020","3","10"
"881","Jack",2020-03-09,0,"2020","3","10"
"882","Jackson",2020-03-09,0,"2020","3","10"
"883","Jasper",2020-03-09,0,"2020","3","10"
"884","Jeff Davis",2020-03-09,0,"2020","3","10"
"885","Jefferson",2020-03-09,0,"2020","3","10"
"886","Jim Hogg",2020-03-09,0,"2020","3","10"
"887","Jim Wells",2020-03-09,0,"2020","3","10"
"888","Johnson",2020-03-09,0,"2020","3","10"
"889","Jones",2020-03-09,0,"2020","3","10"
"890","Karnes",2020-03-09,0,"2020","3","10"
"891","Kaufman",2020-03-09,0,"2020","3","10"
"892","Kendall",2020-03-09,0,"2020","3","10"
"893","Kenedy",2020-03-09,0,"2020","3","10"
"894","Kent",2020-03-09,0,"2020","3","10"
"895","Kerr",2020-03-09,0,"2020","3","10"
"896","Kimble",2020-03-09,0,"2020","3","10"
"897","King",2020-03-09,0,"2020","3","10"
"898","Kinney",2020-03-09,0,"2020","3","10"
"899","Kleberg",2020-03-09,0,"2020","3","10"
"900","Knox",2020-03-09,0,"2020","3","10"
"901","La Salle",2020-03-09,0,"2020","3","10"
"902","Lamar",2020-03-09,0,"2020","3","10"
"903","Lamb",2020-03-09,0,"2020","3","10"
"904","Lampasas",2020-03-09,0,"2020","3","10"
"905","Lavaca",2020-03-09,0,"2020","3","10"
"906","Lee",2020-03-09,0,"2020","3","10"
"907","Leon",2020-03-09,0,"2020","3","10"
"908","Liberty",2020-03-09,0,"2020","3","10"
"909","Limestone",2020-03-09,0,"2020","3","10"
"910","Lipscomb",2020-03-09,0,"2020","3","10"
"911","Live Oak",2020-03-09,0,"2020","3","10"
"912","Llano",2020-03-09,0,"2020","3","10"
"913","Loving",2020-03-09,0,"2020","3","10"
"914","Lubbock",2020-03-09,0,"2020","3","10"
"915","Lynn",2020-03-09,0,"2020","3","10"
"916","Madison",2020-03-09,0,"2020","3","10"
"917","Marion",2020-03-09,0,"2020","3","10"
"918","Martin",2020-03-09,0,"2020","3","10"
"919","Mason",2020-03-09,0,"2020","3","10"
"920","Matagorda",2020-03-09,0,"2020","3","10"
"921","Maverick",2020-03-09,0,"2020","3","10"
"922","McCulloch",2020-03-09,0,"2020","3","10"
"923","McLennan",2020-03-09,0,"2020","3","10"
"924","McMullen",2020-03-09,0,"2020","3","10"
"925","Medina",2020-03-09,0,"2020","3","10"
"926","Menard",2020-03-09,0,"2020","3","10"
"927","Midland",2020-03-09,0,"2020","3","10"
"928","Milam",2020-03-09,0,"2020","3","10"
"929","Mills",2020-03-09,0,"2020","3","10"
"930","Mitchell",2020-03-09,0,"2020","3","10"
"931","Montague",2020-03-09,0,"2020","3","10"
"932","Montgomery",2020-03-09,2,"2020","3","10"
"933","Moore",2020-03-09,0,"2020","3","10"
"934","Morris",2020-03-09,0,"2020","3","10"
"935","Motley",2020-03-09,0,"2020","3","10"
"936","Nacogdoches",2020-03-09,0,"2020","3","10"
"937","Navarro",2020-03-09,0,"2020","3","10"
"938","Newton",2020-03-09,0,"2020","3","10"
"939","Nolan",2020-03-09,0,"2020","3","10"
"940","Nueces",2020-03-09,0,"2020","3","10"
"941","Ochiltree",2020-03-09,0,"2020","3","10"
"942","Oldham",2020-03-09,0,"2020","3","10"
"943","Orange",2020-03-09,0,"2020","3","10"
"944","Palo Pinto",2020-03-09,0,"2020","3","10"
"945","Panola",2020-03-09,0,"2020","3","10"
"946","Parker",2020-03-09,0,"2020","3","10"
"947","Parmer",2020-03-09,0,"2020","3","10"
"948","Pecos",2020-03-09,0,"2020","3","10"
"949","Polk",2020-03-09,0,"2020","3","10"
"950","Potter",2020-03-09,0,"2020","3","10"
"951","Presidio",2020-03-09,0,"2020","3","10"
"952","Rains",2020-03-09,0,"2020","3","10"
"953","Randall",2020-03-09,0,"2020","3","10"
"954","Reagan",2020-03-09,0,"2020","3","10"
"955","Real",2020-03-09,0,"2020","3","10"
"956","Red River",2020-03-09,0,"2020","3","10"
"957","Reeves",2020-03-09,0,"2020","3","10"
"958","Refugio",2020-03-09,0,"2020","3","10"
"959","Roberts",2020-03-09,0,"2020","3","10"
"960","Robertson",2020-03-09,0,"2020","3","10"
"961","Rockwall",2020-03-09,0,"2020","3","10"
"962","Runnels",2020-03-09,0,"2020","3","10"
"963","Rusk",2020-03-09,0,"2020","3","10"
"964","Sabine",2020-03-09,0,"2020","3","10"
"965","San Augustine",2020-03-09,0,"2020","3","10"
"966","San Jacinto",2020-03-09,0,"2020","3","10"
"967","San Patricio",2020-03-09,0,"2020","3","10"
"968","San Saba",2020-03-09,0,"2020","3","10"
"969","Schleicher",2020-03-09,0,"2020","3","10"
"970","Scurry",2020-03-09,0,"2020","3","10"
"971","Shackelford",2020-03-09,0,"2020","3","10"
"972","Shelby",2020-03-09,0,"2020","3","10"
"973","Sherman",2020-03-09,0,"2020","3","10"
"974","Smith",2020-03-09,0,"2020","3","10"
"975","Somervell",2020-03-09,0,"2020","3","10"
"976","Starr",2020-03-09,0,"2020","3","10"
"977","Stephens",2020-03-09,0,"2020","3","10"
"978","Sterling",2020-03-09,0,"2020","3","10"
"979","Stonewall",2020-03-09,0,"2020","3","10"
"980","Sutton",2020-03-09,0,"2020","3","10"
"981","Swisher",2020-03-09,0,"2020","3","10"
"982","Tarrant",2020-03-09,0,"2020","3","10"
"983","Taylor",2020-03-09,0,"2020","3","10"
"984","Terrell",2020-03-09,0,"2020","3","10"
"985","Terry",2020-03-09,0,"2020","3","10"
"986","Throckmorton",2020-03-09,0,"2020","3","10"
"987","Titus",2020-03-09,0,"2020","3","10"
"988","Tom Green",2020-03-09,0,"2020","3","10"
"989","Travis",2020-03-09,0,"2020","3","10"
"990","Trinity",2020-03-09,0,"2020","3","10"
"991","Tyler",2020-03-09,0,"2020","3","10"
"992","Upshur",2020-03-09,0,"2020","3","10"
"993","Upton",2020-03-09,0,"2020","3","10"
"994","Uvalde",2020-03-09,0,"2020","3","10"
"995","Val Verde",2020-03-09,0,"2020","3","10"
"996","Van Zandt",2020-03-09,0,"2020","3","10"
"997","Victoria",2020-03-09,0,"2020","3","10"
"998","Walker",2020-03-09,0,"2020","3","10"
"999","Waller",2020-03-09,0,"2020","3","10"
"1000","Ward",2020-03-09,0,"2020","3","10"
"1001","Washington",2020-03-09,0,"2020","3","10"
"1002","Webb",2020-03-09,0,"2020","3","10"
"1003","Wharton",2020-03-09,0,"2020","3","10"
"1004","Wheeler",2020-03-09,0,"2020","3","10"
"1005","Wichita",2020-03-09,0,"2020","3","10"
"1006","Wilbarger",2020-03-09,0,"2020","3","10"
"1007","Willacy",2020-03-09,0,"2020","3","10"
"1008","Williamson",2020-03-09,0,"2020","3","10"
